order_id,customer_id,country,region,state,city,postal_code,ship_mode,order_date,ship_date
CA-2018-160325,BP-11095,United States,East,Massachusetts,Lawrence,1841.0,Same Day,2018-09-24,2018-09-24
CA-2018-160416,AD-10180,United States,East,New York,Yonkers,10701.0,Second Class,2018-11-13,2018-11-18
CA-2018-160423,PS-19045,United States,South,North Carolina,Charlotte,28205.0,Standard Class,2018-01-21,2018-01-26
CA-2018-160458,EH-13945,United States,South,Tennessee,Memphis,38109.0,Second Class,2018-05-27,2018-05-29
CA-2018-160514,DB-13120,United States,West,California,Santa Clara,95051.0,Standard Class,2018-11-12,2018-11-16
CA-2018-160633,BS-11380,United States,East,Ohio,Bowling Green,43402.0,Standard Class,2018-11-16,2018-11-21
CA-2018-160661,SA-20830,United States,East,Massachusetts,Everett,2149.0,Standard Class,2018-10-28,2018-11-01
CA-2018-160724,YS-21880,United States,South,Georgia,Columbus,31907.0,Standard Class,2018-05-05,2018-05-10
CA-2018-160801,FG-14260,United States,East,Pennsylvania,Philadelphia,19120.0,Same Day,2018-09-19,2018-09-19
CA-2018-160885,JK-16090,United States,Central,Nebraska,Omaha,68104.0,Standard Class,2018-12-02,2018-12-06
CA-2018-160899,DR-12940,United States,South,Louisiana,Lake Charles,70601.0,Second Class,2018-08-11,2018-08-13
CA-2018-160934,TT-21460,United States,West,California,Los Angeles,90008.0,Standard Class,2018-01-15,2018-01-19
CA-2018-160962,MC-17605,United States,East,Pennsylvania,Philadelphia,19143.0,Standard Class,2018-04-28,2018-05-02
CA-2018-160983,GB-14530,United States,East,New York,Auburn,13021.0,Second Class,2018-10-29,2018-10-31
CA-2018-161018,PN-18775,United States,East,New York,New York City,10009.0,Second Class,2018-11-09,2018-11-11
CA-2018-161046,CB-12535,United States,South,Mississippi,Southaven,38671.0,Same Day,2018-03-05,2018-03-05
CA-2018-161053,JE-15745,United States,South,Arkansas,Fayetteville,72701.0,First Class,2018-09-22,2018-09-23
CA-2018-161067,KB-16405,United States,East,New York,New York City,10035.0,Second Class,2018-09-03,2018-09-06
CA-2018-161088,MH-18115,United States,South,Georgia,Columbus,31907.0,Standard Class,2018-05-25,2018-05-29
CA-2018-161102,EC-14050,United States,West,California,San Francisco,94110.0,First Class,2018-07-31,2018-08-03
CA-2018-161130,BF-11275,United States,South,Florida,Miami,33178.0,Standard Class,2018-11-03,2018-11-08
CA-2018-161172,SP-20920,United States,East,Ohio,Columbus,43229.0,Same Day,2018-03-16,2018-03-16
CA-2018-161200,SV-20365,United States,South,Louisiana,Lafayette,70506.0,Second Class,2018-08-06,2018-08-10
CA-2018-161333,JL-15835,United States,West,California,Los Angeles,90045.0,Standard Class,2018-02-02,2018-02-07
CA-2018-161340,AM-10360,United States,East,Ohio,Cleveland,44105.0,Standard Class,2018-05-28,2018-06-01
CA-2018-161410,CC-12220,United States,East,Pennsylvania,Philadelphia,19143.0,Standard Class,2018-06-26,2018-07-03
CA-2018-161459,EB-13750,United States,West,California,Laguna Niguel,92677.0,Second Class,2018-11-25,2018-11-29
CA-2018-161480,RA-19285,United States,East,New York,New York City,10035.0,Standard Class,2018-12-25,2018-12-29
CA-2018-161557,AG-10900,United States,Central,Texas,Dallas,75217.0,Standard Class,2018-09-03,2018-09-08
CA-2018-161578,RB-19465,United States,West,California,Los Angeles,90036.0,Second Class,2018-12-16,2018-12-21
CA-2018-161592,CS-12175,United States,South,Tennessee,Chattanooga,37421.0,Standard Class,2018-04-06,2018-04-10
CA-2018-161655,CW-11905,United States,East,Delaware,Newark,19711.0,Second Class,2018-05-13,2018-05-18
CA-2018-161739,EB-13750,United States,Central,Texas,Round Rock,78664.0,Second Class,2018-11-10,2018-11-15
CA-2018-161774,GT-14710,United States,Central,Texas,Houston,77041.0,First Class,2018-05-14,2018-05-15
CA-2018-161809,TH-21100,United States,West,California,Los Angeles,90045.0,Standard Class,2018-01-20,2018-01-26
CA-2018-161823,AG-10300,United States,West,California,San Francisco,94122.0,Standard Class,2018-09-03,2018-09-08
CA-2018-161851,BP-11095,United States,South,Florida,Miami,33180.0,First Class,2018-04-15,2018-04-17
CA-2018-161893,HP-14815,United States,West,Arizona,Tucson,85705.0,Standard Class,2018-01-23,2018-01-27
CA-2018-161956,DR-12880,United States,West,California,Inglewood,90301.0,Second Class,2018-08-27,2018-08-29
CA-2018-161970,PB-19105,United States,South,Georgia,Smyrna,30080.0,Standard Class,2018-09-22,2018-09-27
CA-2018-161984,SJ-20125,United States,East,New Jersey,New Brunswick,8901.0,Standard Class,2018-04-10,2018-04-15
CA-2018-162015,KB-16240,United States,West,California,Los Angeles,90049.0,Standard Class,2018-07-11,2018-07-18
CA-2018-162033,EM-14200,United States,South,Virginia,Virginia Beach,23464.0,Standard Class,2018-03-26,2018-04-02
CA-2018-162075,TT-21220,United States,Central,Texas,Houston,77041.0,Standard Class,2018-03-18,2018-03-24
CA-2018-162096,TB-21190,United States,West,California,Riverside,92503.0,Same Day,2018-11-10,2018-11-10
CA-2018-162173,OT-18730,United States,South,Virginia,Virginia Beach,23464.0,Standard Class,2018-10-26,2018-11-01
CA-2018-162250,PR-18880,United States,West,California,San Francisco,94109.0,Same Day,2018-11-24,2018-11-24
CA-2018-162474,FH-14275,United States,Central,Illinois,Aurora,60505.0,First Class,2018-03-13,2018-03-16
CA-2018-162481,CT-11995,United States,Central,Minnesota,Rochester,55901.0,Standard Class,2018-09-25,2018-09-29
CA-2018-162565,RR-19315,United States,Central,Illinois,Aurora,60505.0,Same Day,2018-12-11,2018-12-11
CA-2018-162572,RB-19360,United States,East,Ohio,Cincinnati,45231.0,Second Class,2018-09-25,2018-09-27
CA-2018-162635,EB-14170,United States,South,North Carolina,Wilmington,28403.0,First Class,2018-10-09,2018-10-10
CA-2018-162691,AS-10045,United States,Central,Texas,Austin,78745.0,Standard Class,2018-08-01,2018-08-07
CA-2018-162712,NK-18490,United States,Central,Texas,Corpus Christi,78415.0,Second Class,2018-06-18,2018-06-20
CA-2018-162789,LC-17140,United States,East,New York,New York City,10035.0,Second Class,2018-09-22,2018-09-24
CA-2018-162880,GD-14590,United States,West,Washington,Everett,98208.0,Standard Class,2018-12-25,2018-12-29
CA-2018-162929,AS-10135,United States,East,New York,New York City,10035.0,First Class,2018-11-19,2018-11-22
CA-2018-162936,CM-12160,United States,East,Massachusetts,New Bedford,2740.0,Standard Class,2018-08-18,2018-08-22
CA-2018-162978,LW-16990,United States,West,California,San Francisco,94109.0,Standard Class,2018-05-04,2018-05-09
CA-2018-163006,GH-14410,United States,Central,Illinois,Chicago,60653.0,Second Class,2018-06-30,2018-07-04
CA-2018-163020,MO-17800,United States,East,New York,New York City,10009.0,Standard Class,2018-09-15,2018-09-19
CA-2018-163069,PJ-19015,United States,East,Ohio,Columbus,43229.0,Second Class,2018-08-18,2018-08-21
CA-2018-163097,SF-20200,United States,West,Arizona,Mesa,85204.0,Standard Class,2018-08-27,2018-08-31
CA-2018-163125,MB-17305,United States,Central,Texas,League City,77573.0,Second Class,2018-10-09,2018-10-11
CA-2018-163139,CC-12670,United States,East,New York,New York City,10009.0,Second Class,2018-12-01,2018-12-03
CA-2018-163160,TS-21610,United States,Central,Illinois,Freeport,61032.0,First Class,2018-10-13,2018-10-16
CA-2018-163188,EC-14050,United States,Central,Oklahoma,Oklahoma City,73120.0,Same Day,2018-11-07,2018-11-07
CA-2018-163209,MK-18160,United States,West,California,San Francisco,94122.0,Standard Class,2018-05-03,2018-05-07
CA-2018-163265,JS-16030,United States,Central,Illinois,Decatur,62521.0,Standard Class,2018-02-16,2018-02-21
CA-2018-163321,FM-14380,United States,South,North Carolina,Jacksonville,28540.0,Second Class,2018-08-07,2018-08-11
CA-2018-163335,AG-10675,United States,South,Georgia,Columbus,31907.0,First Class,2018-09-24,2018-09-27
CA-2018-163405,BN-11515,United States,West,California,Los Angeles,90049.0,Standard Class,2018-12-21,2018-12-25
CA-2018-163510,JW-15955,United States,South,Kentucky,Louisville,40214.0,Second Class,2018-12-25,2018-12-28
CA-2018-163531,SC-20725,United States,East,New York,New York City,10024.0,Standard Class,2018-06-26,2018-06-30
CA-2018-163671,DP-13105,United States,West,Idaho,Meridian,83642.0,Standard Class,2018-12-24,2018-12-30
CA-2018-163692,Dp-13240,United States,West,Arizona,Phoenix,85023.0,First Class,2018-09-07,2018-09-09
CA-2018-163818,PS-18970,United States,East,Maryland,Clinton,20735.0,Standard Class,2018-10-04,2018-10-08
CA-2018-163860,LO-17170,United States,Central,Illinois,Peoria,61604.0,Standard Class,2018-12-28,2019-01-01
CA-2018-163874,NC-18535,United States,West,Washington,Seattle,98105.0,Second Class,2018-11-10,2018-11-12
CA-2018-163902,MY-17380,United States,West,California,Los Angeles,90045.0,Standard Class,2018-03-02,2018-03-08
CA-2018-163979,KH-16690,United States,West,California,San Francisco,94110.0,Second Class,2018-12-28,2019-01-02
CA-2018-164000,AH-10030,United States,East,Pennsylvania,Philadelphia,19134.0,Standard Class,2018-12-18,2018-12-22
CA-2018-164042,KL-16645,United States,Central,Texas,Houston,77095.0,Standard Class,2018-05-23,2018-05-27
CA-2018-164049,KH-16630,United States,West,Washington,Seattle,98105.0,Standard Class,2018-11-02,2018-11-06
CA-2018-164098,CG-12520,United States,Central,Texas,Houston,77070.0,First Class,2018-01-26,2018-01-27
CA-2018-164112,ND-18460,United States,East,New York,Mount Vernon,10550.0,Standard Class,2018-06-30,2018-07-04
CA-2018-164168,LS-16975,United States,Central,Texas,Dallas,75081.0,Standard Class,2018-11-12,2018-11-18
CA-2018-164329,MM-17920,United States,West,California,San Francisco,94109.0,Same Day,2018-01-30,2018-01-30
CA-2018-164364,CS-12355,United States,West,Washington,Seattle,98115.0,Standard Class,2018-11-12,2018-11-16
CA-2018-164378,MM-18055,United States,East,New York,New York City,10024.0,Second Class,2018-07-15,2018-07-18
CA-2018-164707,CV-12805,United States,West,California,Los Angeles,90045.0,Second Class,2018-02-18,2018-02-21
CA-2018-164756,SS-20140,United States,South,Georgia,Columbus,31907.0,Standard Class,2018-09-18,2018-09-22
CA-2018-164819,RS-19420,United States,East,Connecticut,Fairfield,6824.0,Second Class,2018-10-15,2018-10-19
CA-2018-164826,JF-15415,United States,East,New York,New York City,10024.0,Standard Class,2018-12-28,2019-01-04
CA-2018-164917,MK-17905,United States,South,Florida,Miami,33180.0,Standard Class,2018-12-02,2018-12-07
CA-2018-164959,KN-16390,United States,West,California,Los Angeles,90004.0,Standard Class,2018-07-11,2018-07-15
CA-2018-165008,DO-13645,United States,West,Utah,Salt Lake City,84106.0,Second Class,2018-09-15,2018-09-17
CA-2018-165029,AH-10075,United States,South,Georgia,Atlanta,30318.0,Standard Class,2018-11-26,2018-11-30
CA-2018-165099,DK-13375,United States,Central,Texas,Abilene,79605.0,First Class,2018-12-11,2018-12-13
CA-2018-165155,BM-11575,United States,West,California,Los Angeles,90045.0,First Class,2018-09-21,2018-09-23
CA-2018-165204,MN-17935,United States,South,Tennessee,Memphis,38109.0,Second Class,2018-11-13,2018-11-16
CA-2018-165323,SR-20740,United States,East,New York,New York City,10024.0,Standard Class,2018-06-17,2018-06-21
CA-2018-165386,CM-12190,United States,Central,Illinois,Chicago,60623.0,First Class,2018-08-03,2018-08-04
CA-2018-165491,HW-14935,United States,West,Washington,Seattle,98115.0,Standard Class,2018-03-20,2018-03-24
CA-2018-165603,SS-20140,United States,East,Rhode Island,Warwick,2886.0,Second Class,2018-10-17,2018-10-19
CA-2018-165687,CS-12355,United States,South,Virginia,Salem,24153.0,Standard Class,2018-11-17,2018-11-23
CA-2018-165715,BG-11035,United States,South,North Carolina,Greensboro,27405.0,Standard Class,2018-12-02,2018-12-08
CA-2018-165757,PL-18925,United States,East,Pennsylvania,Philadelphia,19140.0,Standard Class,2018-06-22,2018-06-28
CA-2018-165841,DB-13210,United States,East,New Jersey,Paterson,7501.0,Standard Class,2018-12-21,2018-12-28
CA-2018-165904,HR-14770,United States,South,Florida,Jacksonville,32216.0,Standard Class,2018-04-07,2018-04-11
CA-2018-166093,RW-19540,United States,West,California,Brentwood,94513.0,Standard Class,2018-08-17,2018-08-24
CA-2018-166128,LW-17215,United States,West,California,Pasadena,91104.0,Standard Class,2018-04-11,2018-04-18
CA-2018-166142,MM-17260,United States,East,Delaware,Wilmington,19805.0,Standard Class,2018-07-15,2018-07-19
CA-2018-166184,HR-14830,United States,East,New York,New York City,10035.0,First Class,2018-03-24,2018-03-27
CA-2018-166198,JW-15955,United States,West,Washington,Seattle,98103.0,First Class,2018-04-21,2018-04-24
CA-2018-166296,KF-16285,United States,West,California,Manteca,95336.0,Standard Class,2018-03-13,2018-03-19
CA-2018-166317,JE-15610,United States,Central,Wisconsin,Milwaukee,53209.0,Standard Class,2018-09-22,2018-09-26
CA-2018-166415,ME-17725,United States,West,Washington,Seattle,98103.0,Standard Class,2018-02-19,2018-02-23
CA-2018-166436,TS-21370,United States,East,New York,New York City,10035.0,Standard Class,2018-11-24,2018-11-28
CA-2018-166576,JM-15865,United States,East,Ohio,Akron,44312.0,First Class,2018-05-16,2018-05-18
CA-2018-166695,CC-12430,United States,West,California,Lakewood,90712.0,Standard Class,2018-05-20,2018-05-24
CA-2018-166709,HL-15040,United States,East,Delaware,Newark,19711.0,Standard Class,2018-11-17,2018-11-22
CA-2018-166835,DK-13375,United States,East,Pennsylvania,Lancaster,17602.0,Second Class,2018-11-12,2018-11-14
CA-2018-166849,SJ-20125,United States,Central,Illinois,Chicago,60610.0,Standard Class,2018-04-20,2018-04-26
CA-2018-166856,TS-21505,United States,West,New Mexico,Clovis,88101.0,Standard Class,2018-09-18,2018-09-22
CA-2018-166898,KH-16630,United States,West,California,Santa Ana,92704.0,Second Class,2018-09-11,2018-09-13
CA-2018-166919,AH-10210,United States,Central,Texas,Dallas,75220.0,Standard Class,2018-11-23,2018-11-27
CA-2018-166926,SO-20335,United States,West,Washington,Seattle,98105.0,Standard Class,2018-12-01,2018-12-08
CA-2018-166933,MG-17890,United States,West,California,Santa Barbara,93101.0,Standard Class,2018-04-24,2018-04-28
CA-2018-167003,VS-21820,United States,West,California,Los Angeles,90036.0,Standard Class,2018-05-23,2018-05-29
CA-2018-167017,DC-12850,United States,Central,Michigan,Roseville,48066.0,First Class,2018-11-23,2018-11-25
CA-2018-167080,LC-16930,United States,East,New York,New York City,10011.0,Standard Class,2018-06-10,2018-06-14
CA-2018-167094,DK-12835,United States,West,Oregon,Springfield,97477.0,First Class,2018-10-21,2018-10-22
CA-2018-167101,BM-11650,United States,East,New York,New York City,10009.0,Second Class,2018-03-24,2018-03-28
CA-2018-167150,BP-11185,United States,West,California,San Diego,92037.0,Standard Class,2018-12-10,2018-12-17
CA-2018-167227,NP-18670,United States,Central,Missouri,Saint Louis,63116.0,First Class,2018-11-02,2018-11-05
CA-2018-167381,EH-14005,United States,Central,Michigan,Lansing,48911.0,Second Class,2018-09-22,2018-09-24
CA-2018-167395,KM-16720,United States,East,Massachusetts,Lowell,1852.0,First Class,2018-12-02,2018-12-04
CA-2018-167542,KD-16495,United States,East,Pennsylvania,Philadelphia,19120.0,Standard Class,2018-08-13,2018-08-20
CA-2018-167549,EM-14200,United States,Central,Texas,Dallas,75217.0,First Class,2018-07-25,2018-07-27
CA-2018-167626,MY-18295,United States,Central,Illinois,Chicago,60623.0,Standard Class,2018-09-03,2018-09-07
CA-2018-167640,FC-14245,United States,West,California,San Francisco,94109.0,Standard Class,2018-03-06,2018-03-10
CA-2018-167661,MP-18175,United States,West,California,San Francisco,94110.0,Standard Class,2018-10-05,2018-10-10
CA-2018-167668,TC-21295,United States,East,New York,New York City,10035.0,First Class,2018-05-06,2018-05-08
CA-2018-167703,MC-17575,United States,East,Ohio,Cincinnati,45231.0,Standard Class,2018-02-03,2018-02-08
CA-2018-167752,RW-19690,United States,East,Pennsylvania,Philadelphia,19134.0,First Class,2018-01-15,2018-01-18
CA-2018-167871,AF-10870,United States,South,Florida,Homestead,33030.0,Standard Class,2018-11-18,2018-11-23
CA-2018-167899,JG-15805,United States,East,New York,Auburn,13021.0,Standard Class,2018-05-21,2018-05-26
CA-2018-167913,JL-15835,United States,West,California,Mission Viejo,92691.0,Second Class,2018-07-30,2018-08-03
CA-2018-167941,JF-15565,United States,South,North Carolina,Fayetteville,28314.0,Second Class,2018-11-06,2018-11-09
CA-2018-167976,JL-15505,United States,Central,South Dakota,Aberdeen,57401.0,Second Class,2018-11-11,2018-11-14
CA-2018-168102,CP-12340,United States,South,Florida,Jacksonville,32216.0,Standard Class,2018-04-24,2018-04-30
CA-2018-168109,JK-15640,United States,West,Washington,Seattle,98105.0,Same Day,2018-07-03,2018-07-03
CA-2018-168123,JD-16060,United States,Central,Minnesota,Rochester,55901.0,Same Day,2018-03-05,2018-03-05
CA-2018-168172,SH-20395,United States,East,New York,New York City,10011.0,Standard Class,2018-08-06,2018-08-10
CA-2018-168179,JB-16000,United States,West,Utah,Salt Lake City,84106.0,Standard Class,2018-11-02,2018-11-07
CA-2018-168193,RM-19750,United States,East,New York,New York City,10011.0,Second Class,2018-03-06,2018-03-11
CA-2018-168228,AP-10915,United States,West,California,Los Angeles,90045.0,First Class,2018-04-27,2018-04-29
CA-2018-168389,DV-13045,United States,South,Florida,Jacksonville,32216.0,Standard Class,2018-12-11,2018-12-17
CA-2018-168396,BD-11725,United States,West,California,San Francisco,94122.0,Second Class,2018-08-03,2018-08-08
CA-2018-168403,DK-12835,United States,West,Oregon,Portland,97206.0,Standard Class,2018-09-09,2018-09-15
CA-2018-168641,KA-16525,United States,East,New York,New York City,10035.0,Standard Class,2018-11-24,2018-12-01
CA-2018-168655,ML-18040,United States,West,New Mexico,Albuquerque,87105.0,Standard Class,2018-10-12,2018-10-18
CA-2018-168739,HZ-14950,United States,Central,Texas,Houston,77095.0,Standard Class,2018-05-29,2018-06-05
CA-2018-168837,JW-15955,United States,West,California,Oakland,94601.0,First Class,2018-10-14,2018-10-17
CA-2018-168858,JD-16150,United States,East,New York,New York City,10011.0,Standard Class,2018-11-19,2018-11-23
CA-2018-168900,SH-20395,United States,East,Ohio,Springfield,45503.0,Standard Class,2018-05-04,2018-05-09
CA-2018-168942,EM-13960,United States,West,California,San Francisco,94109.0,Second Class,2018-08-01,2018-08-05
CA-2018-169005,BG-11035,United States,South,Virginia,Springfield,22153.0,Standard Class,2018-11-02,2018-11-06
CA-2018-169012,BF-11275,United States,South,Georgia,Columbus,31907.0,Standard Class,2018-07-10,2018-07-14
CA-2018-169054,MO-17800,United States,East,Pennsylvania,Philadelphia,19140.0,Standard Class,2018-04-22,2018-04-26
CA-2018-169124,MB-17305,United States,West,California,Citrus Heights,95610.0,Standard Class,2018-07-03,2018-07-10
CA-2018-169264,NP-18700,United States,West,California,San Francisco,94109.0,Second Class,2018-08-14,2018-08-16
CA-2018-169285,RW-19690,United States,Central,Indiana,Lafayette,47905.0,Standard Class,2018-03-21,2018-03-25
CA-2018-169362,SP-20860,United States,Central,Texas,Dallas,75217.0,First Class,2018-10-12,2018-10-15
CA-2018-169404,NC-18625,United States,East,Pennsylvania,York,17403.0,Standard Class,2018-04-09,2018-04-14
CA-2018-169411,AC-10615,United States,East,New York,Rochester,14609.0,Standard Class,2018-12-24,2018-12-29
CA-2018-169439,LC-17140,United States,East,Ohio,Cleveland,44105.0,Standard Class,2018-09-09,2018-09-13
CA-2018-169474,JF-15355,United States,East,New York,Rochester,14609.0,Standard Class,2018-02-04,2018-02-09
CA-2018-169691,Dp-13240,United States,Central,Minnesota,Maple Grove,55369.0,First Class,2018-06-15,2018-06-18
CA-2018-169810,RB-19360,United States,Central,South Dakota,Sioux Falls,57103.0,Standard Class,2018-07-25,2018-07-31
CA-2018-169817,EB-13870,United States,East,Pennsylvania,Philadelphia,19143.0,Standard Class,2018-09-21,2018-09-25
CA-2018-169859,MP-18175,United States,West,California,San Diego,92024.0,Standard Class,2018-12-14,2018-12-18
CA-2018-169894,MV-17485,United States,West,Arizona,Mesa,85204.0,Second Class,2018-11-24,2018-11-29
CA-2018-169901,CC-12550,United States,West,California,San Francisco,94122.0,Standard Class,2018-06-15,2018-06-19
CA-2018-169929,LS-17200,United States,West,Montana,Helena,59601.0,First Class,2018-09-25,2018-09-28
CA-2018-169978,HG-15025,United States,East,New York,Oceanside,11572.0,Standard Class,2018-12-24,2018-12-28
US-2015-100279,SW-20275,United States,Central,Michigan,Royal Oak,48073.0,Standard Class,2015-03-10,2015-03-14
US-2015-100853,JB-15400,United States,Central,Illinois,Chicago,60623.0,Standard Class,2015-09-14,2015-09-19
US-2015-102071,PG-18820,United States,West,California,San Francisco,94110.0,Standard Class,2015-05-09,2015-05-15
US-2015-102631,EB-13840,United States,Central,Illinois,Chicago,60623.0,Standard Class,2015-12-13,2015-12-17
US-2015-102715,JK-15370,United States,South,Florida,Miami,33180.0,Second Class,2015-04-11,2015-04-13
US-2015-103338,RB-19435,United States,West,California,Roseville,95661.0,Standard Class,2015-03-11,2015-03-15
US-2015-103905,AW-10930,United States,Central,Illinois,Aurora,60505.0,Standard Class,2015-07-14,2015-07-20
US-2015-104759,DD-13570,United States,Central,Illinois,Chicago,60610.0,Standard Class,2015-03-31,2015-04-04
US-2015-105137,RB-19435,United States,East,Ohio,Columbus,43229.0,Same Day,2015-10-10,2015-10-10
US-2015-105151,SG-20890,United States,East,New York,New York City,10009.0,First Class,2015-03-30,2015-03-31
US-2015-105767,AR-10510,United States,East,Pennsylvania,Philadelphia,19134.0,Standard Class,2015-05-23,2015-05-27
US-2015-106299,NZ-18565,United States,Central,Missouri,Springfield,65807.0,Standard Class,2015-08-02,2015-08-08
US-2015-106334,JF-15490,United States,West,California,San Francisco,94122.0,Standard Class,2015-12-27,2016-01-02
US-2015-106992,SB-20290,United States,Central,Texas,Houston,77036.0,Second Class,2015-09-19,2015-09-21
US-2015-107405,TS-21205,United States,South,North Carolina,Asheville,28806.0,Standard Class,2015-03-21,2015-03-25
US-2015-107699,JH-15820,United States,Central,Michigan,Midland,48640.0,Standard Class,2015-05-19,2015-05-23
US-2015-107993,SE-20110,United States,West,Oregon,Springfield,97477.0,Standard Class,2015-11-25,2015-11-30
US-2015-109036,KH-16510,United States,West,Washington,Seattle,98103.0,Standard Class,2015-12-20,2015-12-25
US-2015-109162,KE-16420,United States,South,Tennessee,Bristol,37620.0,Standard Class,2015-06-08,2015-06-12
US-2015-109456,LS-17245,United States,West,California,San Francisco,94110.0,Same Day,2015-10-16,2015-10-17
US-2015-110674,SC-20095,United States,West,California,Concord,94521.0,Standard Class,2015-02-12,2015-02-18
US-2015-111171,CA-12265,United States,Central,Illinois,Chicago,60610.0,Standard Class,2015-12-26,2015-12-31
US-2015-111353,PB-19150,United States,East,New York,New York City,10009.0,Standard Class,2015-11-29,2015-12-06
US-2015-112200,TC-21475,United States,Central,Illinois,Bolingbrook,60440.0,Standard Class,2015-11-22,2015-11-28
US-2015-112564,TS-21160,United States,East,Pennsylvania,Philadelphia,19134.0,First Class,2015-04-23,2015-04-24
US-2015-112795,CR-12625,United States,Central,Michigan,Grand Rapids,49505.0,Second Class,2015-08-23,2015-08-28
US-2015-112872,RC-19960,United States,West,Oregon,Springfield,97477.0,Second Class,2015-12-06,2015-12-11
US-2015-112914,MT-18070,United States,Central,Texas,Houston,77041.0,Standard Class,2015-09-25,2015-09-30
US-2015-112949,Co-12640,United States,Central,Oklahoma,Lawton,73505.0,Standard Class,2015-06-20,2015-06-27
US-2015-112991,SH-19975,United States,West,Idaho,Caldwell,83605.0,Standard Class,2015-12-10,2015-12-14
US-2015-113124,NC-18340,United States,Central,Minnesota,Apple Valley,55124.0,Standard Class,2015-03-30,2015-04-05
US-2015-114188,RF-19345,United States,East,New Hampshire,Dover,3820.0,Second Class,2015-05-20,2015-05-22
US-2015-114377,BG-11035,United States,South,Virginia,Hampton,23666.0,Same Day,2015-11-05,2015-11-05
US-2015-115189,AR-10345,United States,East,Pennsylvania,Philadelphia,19143.0,Second Class,2015-12-30,2016-01-03
US-2015-115196,DL-12925,United States,South,North Carolina,Greenville,27834.0,Standard Class,2015-09-09,2015-09-13
US-2015-115413,PP-18955,United States,East,Delaware,Newark,19711.0,Standard Class,2015-08-26,2015-09-01
US-2015-115987,LH-17020,United States,Central,Texas,Tyler,75701.0,Second Class,2015-09-08,2015-09-13
US-2015-117058,LE-16810,United States,Central,Illinois,Chicago,60653.0,First Class,2015-05-27,2015-05-30
US-2015-117135,NP-18325,United States,South,Virginia,Waynesboro,22980.0,Second Class,2015-06-21,2015-06-23
US-2015-117163,EJ-13720,United States,West,California,San Diego,92037.0,Standard Class,2015-01-27,2015-02-02
US-2015-117170,KT-16465,United States,South,North Carolina,Raleigh,27604.0,Standard Class,2015-09-17,2015-09-24
US-2015-117744,MD-17860,United States,Central,Texas,Corpus Christi,78415.0,Standard Class,2015-12-02,2015-12-06
US-2015-117968,RS-19420,United States,East,Connecticut,Meriden,6450.0,Second Class,2015-08-05,2015-08-07
US-2015-118486,SD-20485,United States,East,Pennsylvania,Philadelphia,19143.0,First Class,2015-04-06,2015-04-08
US-2015-118997,RA-19885,United States,South,Alabama,Decatur,35601.0,Standard Class,2015-04-08,2015-04-12
US-2015-119081,TA-21385,United States,Central,Kansas,Olathe,66062.0,Standard Class,2015-09-12,2015-09-19
US-2015-119137,AG-10900,United States,West,Arizona,Tucson,85705.0,Standard Class,2015-07-23,2015-07-27
US-2015-120175,MC-17635,United States,Central,Indiana,Richmond,47374.0,Standard Class,2015-11-28,2015-12-03
US-2015-120236,MR-17545,United States,Central,Texas,Houston,77095.0,First Class,2015-09-03,2015-09-04
US-2015-120313,NL-18310,United States,West,California,San Francisco,94110.0,Second Class,2015-10-31,2015-11-02
US-2015-120740,PS-18970,United States,West,California,Los Angeles,90049.0,Same Day,2015-04-15,2015-04-15
US-2015-121566,CS-11860,United States,East,New York,New York City,10011.0,Standard Class,2015-06-30,2015-07-06
US-2015-121734,SE-20110,United States,West,Idaho,Lewiston,83501.0,Standard Class,2015-04-11,2015-04-16
US-2015-122021,AC-10660,United States,East,Ohio,Parma,44134.0,First Class,2015-10-15,2015-10-17
US-2015-122959,CY-12745,United States,Central,Texas,San Antonio,78207.0,Same Day,2015-12-12,2015-12-12
US-2015-123183,GR-14560,United States,East,Delaware,Wilmington,19805.0,Standard Class,2015-11-19,2015-11-25
US-2015-123519,SS-20875,United States,East,Ohio,Marion,43302.0,Standard Class,2015-12-14,2015-12-21
US-2015-124625,SP-20650,United States,Central,Nebraska,Omaha,68104.0,Standard Class,2015-11-03,2015-11-07
US-2015-125521,CK-12325,United States,South,Virginia,Chesapeake,23320.0,Standard Class,2015-03-14,2015-03-19
US-2015-126340,EB-13870,United States,West,California,Redding,96003.0,Standard Class,2015-11-08,2015-11-14
US-2015-126571,JF-15565,United States,East,Pennsylvania,Philadelphia,19120.0,Standard Class,2015-10-11,2015-10-15
US-2015-127635,SC-20260,United States,Central,Texas,Corpus Christi,78415.0,Second Class,2015-09-14,2015-09-18
US-2015-127978,JS-15595,United States,East,Ohio,Columbus,43229.0,Standard Class,2015-03-03,2015-03-08
US-2015-128685,MZ-17515,United States,West,California,Los Angeles,90008.0,First Class,2015-04-04,2015-04-05
US-2015-129609,VM-21835,United States,Central,Indiana,Portage,46368.0,Same Day,2015-03-22,2015-03-22
US-2015-130358,DL-13330,United States,South,North Carolina,Concord,28027.0,First Class,2015-06-23,2015-06-26
US-2015-130379,JL-15235,United States,Central,Illinois,Chicago,60623.0,Standard Class,2015-05-25,2015-05-29
US-2015-131275,SC-20050,United States,West,California,Burbank,91505.0,Standard Class,2015-03-18,2015-03-24
US-2015-131870,NF-18595,United States,East,Ohio,Lancaster,43130.0,First Class,2015-09-09,2015-09-11
